Word,Frequency,Impact_Value
locking rear,83.08834197788092,262.184674302816
locks,296.74760641408085,-3904.404400258922
locks conditioning,72.5375874943619,-1747.9177200329234
locks mirrors,79.27967430494226,4241.283773890693
long,219.62002617248262,-15957.106052903475
longer,111.81571774629768,9347.432900487218
look,128.85369588085604,-13169.293276751903
looking,93.35534525785668,-12567.319596749305
looking exterior,59.91561551731009,-10340.66270100049
loose,92.22719817991795,233.96449412969224
lot,57.89514375796989,5270.631327452751
low,134.20798151534962,21973.535234583196
low mileage,63.46783128183958,42908.042544188815
lower,261.84792976901167,-3509.4916717408732
lower control,74.02477046759651,-3077.5333342367776
lowering,110.11502673142357,-6502.458360999415
lowering springs,95.71014099324726,-4672.348728092005
lug,66.24828603576388,522.976537779214
lumbar,78.97008769602122,-64.40877496847746
lumbar support,56.91863430523063,1176.823444219909
luxurious,91.12396761695972,5210.124638852363
luxury,206.00986567334593,-11733.15998149282
magnetic,91.35639016184265,17678.311738409993
main,74.24519657512403,5588.931289250765
maintenance,491.04301238424927,-5668.634916007752
maintenance inspection,228.39382458031085,-4813.6972035408335
maintenance performed,346.6511292738882,4788.792573691427
major,61.60000708707034,10736.921567588997
make,64.80351851666417,8942.48164636206
making,77.64613081809468,6608.802476099597
management,126.92894578270388,8201.160954191555
mandated,72.84729406754379,-1280.620242926131
mandated lender,72.76211284339738,-1545.44927273499
manifold,114.35099766499953,-12404.587931350197
manual,904.5583713418879,12235.837264389897
manual factory,72.4615376090568,-461.5564909519212
manual service,119.77025261969919,5217.209032551072
manual transmission,715.4021332804024,9388.059190030994
manual window,167.3057476435998,-1305.874293716505
manual windows,74.58327437356233,-10327.533441567455
manually,107.13603713612753,3013.078375312118
manuals,294.4384521741518,4584.334963474311
manuals service,88.37644292378947,2327.1608420985094
manuals window,101.51217240120907,9.29341759811674
marker,96.17132411032678,-1095.0324276489619
marker lights,70.75702367267829,-3255.9467238212214
market,225.3675423840215,2151.695708336281
marketed,62.52275748273429,352.1186558720056
marks,97.0629099911595,-7559.348005457051
martin,67.45350375903602,-3801.8901850953052
massage,60.32872682020718,17846.616460221278
master,88.69953128005058,-4705.164267047212
master cylinder,56.28021748359636,-3271.2667777998513
mat,98.57413426197925,-2409.5740640387266
mats,311.6876522275125,-1308.405075791819
matte,62.13298248126419,11882.379285881616
maximum,84.56387163149898,-10837.53167972265
maximum driving,73.4764459264813,-11002.776833241189
mechanical,126.52451605173945,-14389.376179832881
member,59.93183924902289,4661.121037924483
memory,228.52359993012692,-4983.3508766634695
memory function,126.79779428816079,-5525.023224815444
meridian,85.55469766784765,23414.97902592905
meridian sound,67.07982603215717,9521.381798091581
merino,64.2780574203498,-18159.45940740447
merino leather,63.550607422021706,-16888.596791548447
metal,100.8607648077353,-1781.678575545944
metallic,360.5791653603312,-16082.607833738088
metallic black,221.7091320205796,-9747.955922834954
metric,160.6810969779988,1682.6352242592804
metric instrument,144.54272151932253,-8293.119693853747
michelin,56.557798416234675,3840.4959636488943
mid,143.79440161041396,29076.304570623914
mile,141.1235313750641,-4260.410439973669
mile service,123.6471637190737,-5170.8138442783875
mileage,498.21697218667447,11165.041592640195
mileage discrepancies,434.84582670982525,-310.266430402756
mileage inconsistencies,67.95026361281091,9536.701216200068
mileage unknown,72.8159163575994,-4644.66374989341
miles,1795.0335450738212,-10317.02714492837
miles alignment,52.54001908098065,-1467.2403374561613
miles battery,118.05833031358317,-398.7292556833329
miles brake,152.78005342602293,-1774.5960641410852
miles carfax,299.6706587081212,29714.772224822656
miles engine,788.7684192818668,394.24871295310544
miles factory,90.12643604340175,-7294.920461605953
miles fuel,69.83453886337239,-1224.3666667389894
miles key,97.36770589103992,-2271.298226941126
miles keys,170.82993342761017,-2530.4667301477575
miles loan,72.54209595783803,-5741.417919319576
miles maintenance,169.51361143585012,-3030.7532257692524
miles modifications,99.99350665310077,-524.7495257080994
miles oil,87.37992127366786,2508.009253206127
miles rear,124.3928794048866,-497.7825655686355
miles selling,83.73018998901753,621.0557898822271
miles spark,70.14191350485306,-3190.0119109404386
miles timing,57.89596580664387,4075.027547934908
miles tire,133.76247629222303,-7011.19552104606
miles tires,173.88448335849623,-524.8861641543034
miles transmission,66.69335162528851,-6552.607505430752
miles vehicle,57.04548487446392,459.23988885349286
miles wheel,78.85413849733304,-2832.205401139151
minimal,65.84303152976604,1981.1631135788207
mirror,292.197705989489,-4779.812713150678
mirror caps,86.25756671989075,-15657.800009890392
mirrors,410.2437456890284,-360.4758251993259
mirrors conditioning,67.25763582689227,1821.142814218694
mirrors locks,76.36909648891226,2928.44344468707
misaligned,70.5985138745989,-554.4082654754628
missing,234.7743118858805,-12241.988553009498
mmi,61.812538738725856,-7309.83578520673
mode,94.96921879295553,17624.88488975958
models,204.06317477102002,6550.434276066421
moderate,60.368162059227515,1738.486841381325
moderate damage,53.69971837545889,-104.44898802445793
modern,135.39545352731338,-4861.714767470751
modification,131.54181787330378,241.1777539886873
modification reported,111.58127447926844,-525.6780859451917
modifications,808.0035416391486,-1312.9642079906127
modifications introduced,80.43600920030225,13739.891222358197
modifications limited,71.59113796961084,-4839.130597016377
modifications performed,251.6116546105476,-3996.739670737136
modifications released,65.5889030733024,5684.31260809999
modifications reported,643.0089520719042,-5944.905055583947
modified,86.45001257598445,-4783.60937824713
module,137.9150741597281,-10560.596689013113
momo,86.64717777195,2238.444302527568
momo steering,65.31471961342187,-4351.264770391907
monitoring,79.74999336027739,4392.05947108504
monroney,130.9440045678158,-809.8307873490382
monroney label,130.457765654379,-556.4338545006455
motor,193.3572162008158,-4360.075115461631
motor vehicle,56.117789992911725,-329.9605470362106
motors,124.45911392930597,2274.9900265799324
motors draw,68.00878843611137,2872.7376588911025
motorsport,62.2002677931049,8205.393566083401
motorsports,121.25728972923892,-8196.439634284643
mount,172.9505015382883,-7042.738161658927
mounted,355.66007879489587,11148.135427558609
mounted balanced,97.9641630061578,3323.6739489401953
mounts,148.40279182239874,3915.201831639134
mph,65.8563675714773,32015.329341282708
msrp,97.69047643646398,-4532.832980121247
mud,70.82443232284251,-4665.652539097791
muffler,122.35950121967453,-2075.1032426659503
mufflers,64.37992894328698,-6056.985860290738
multi,188.47405519428125,760.8633465908407
multi seats,65.96927778439208,-8175.8048375419085
multifunction,65.57762640355703,-4440.417272306896
multifunction steering,58.166313588151596,-3049.422806788034
multiple,80.77916889050618,8210.713819974135
muscular,62.21760033266456,-12445.054045350525
nameplate,91.93892805176745,11109.79350298906
nappa,185.9627341500108,-1997.3933911631452
nappa leather,181.4400066963039,-556.244711701127
naturally,101.28689928496088,14851.53840246048
naturally aspirated,101.28689928496088,14851.53840246048
navigation,425.60707913796324,-2334.1980810552827
navigation rear,58.70058064184509,-433.67343548311123
near,116.0361626160129,782.3586368381849
need,70.445237685329,-5897.32488384712
needs,62.402129793276096,-8901.377425807195
net,57.94920696858265,-8234.921651925924
night,74.32743475452386,24354.256165122053
non,66.32326010296312,1670.7029783793223
north,111.5078908523547,-1212.2708012633964
note,116.3659743548573,-4377.684900140427
note title,100.35114841200875,-956.2148727732898
notes,358.0261111821742,-7725.907918155039
notes sustained,66.66094296409356,73.11451464887652
november,394.32852994605946,-4766.353363627237
november 2019,67.41378724521383,-4605.469621518648
november 2020,98.89789224684472,-847.8987957428774
november 2021,113.45126789639613,-116.36644278552475
november 2022,110.41005770587532,1568.7495736800345
november 2023,96.5636048660764,73.5234707908124
november 2024,74.63351703600182,-3374.601514190038
number,65.67989781773801,1477.3711348581044
numerous,87.66535338360204,-15513.999637858613
obtain,73.24554645343966,-1629.9658096805733
obtain required,72.76211284339738,-1545.44927273499
october,417.5408960973424,-2220.923806113767
october 2019,74.54418779707922,-3039.418596360985
october 2020,110.65585032473486,1721.9888476395577
october 2021,119.47797713586719,1539.0498143916323
october 2022,111.80848955808194,-6234.091952514397
october 2023,103.97282271915066,-878.5658474516761
october 2024,83.36961261811028,947.1627285664157
odometer,413.98046558084917,10206.148243538055
odometer currently,269.0598415288662,14125.83083134764
odometer displays,124.65865701749202,6446.819086601532
oem,124.00618895429088,-6000.155637657939
offered,323.79202628206326,-4398.5126823364
offering,115.28642453447108,-8976.299432416541
oil,1205.4683909851906,-12301.606461230853
oil change,89.78054375879816,-6158.98209137042
oil changed,134.5761317611783,-5201.997373195594
oil cooler,83.24983583455861,-2900.6208383170274
oil filter,1043.6318694951897,70.77353340504398
oil pan,105.98402322692684,-869.4701516085349
old,74.07134609420115,1934.3935679829744
olufsen,108.83294205821753,-2033.0647566866246
olufsen sound,79.7446390080382,-7049.051197566377
open,70.61244044509597,8682.483613295934
opener,77.43335669032558,-2034.523700816802
operated,437.45220022186487,8459.351886478109
operated soft,184.59989676046948,-2098.1017021016655
operated sunroof,125.35285878453158,-8928.680088622845
operated windows,137.78500272085174,7054.399329069017
options,71.96990419583152,8668.106791160455
orange,82.72926363909737,-2883.9255478309005
original,250.50197585954194,-13079.386727323365
original msrp,67.28198354691108,-690.3305045529678
original owner,75.9322248713641,-2458.679402961487
outer,159.90391326543048,2519.5545001976866
outer bolster,66.86735286547533,560.8502504967873
outer bolsters,69.16250888161807,5604.357259300689
outlet,54.80296019539931,-2586.6993706446124
output,473.27109797953057,5013.053165549045
output sent,448.12522049262225,1951.8090140911693
owned,123.80658966852414,1266.3657105645586
owner,637.5874271411328,8913.280436642797
owner according,70.1485393798932,-3830.215721193929
owner manual,398.2103561563294,-1171.680680648682
owner manuals,285.2724907870206,8769.77409238325
owner purchased,72.76515989211843,16510.123385640512
owner reportedly,71.35607252671232,3313.0784372774415
owners,95.40558897127613,-4237.204025653594
ownership,210.8311217201016,-6379.692324397138
oxygen,66.61392812395795,213.4959543908887
pack,182.29274501988368,19431.13145751181
pack zap,67.0333805131233,3725.3943641979977
package,923.255003554796,3545.231285958798
package 17,66.5075059847154,-2892.9594271453575
package 18,80.92967542599567,5086.80599552062
package 19,79.23265241247847,-2476.36968788865
package 20,70.01126187337148,10210.482785713179
package adaptive,53.027996972317936,-9490.541300249924
package heated,114.78733967612128,-11478.73736076235
package plus,92.97104742674443,3678.0999897226106
packages,174.21703985999736,-9789.06657437916
pad,78.76093334287027,-4070.468343517064
paddles,63.975913411254325,8547.917742635023
pads,345.448782317989,-15049.378845428397
pads replaced,144.72041091355203,-2521.4418199424076
pads rotors,137.96289814124364,-2878.538740741161
paid,118.31520429262726,5060.903342168235
paid contact,71.04078932775447,-640.0440301887378
paint,527.8466069272349,2201.590059213648
paint chips,116.6370977711466,-3089.846428459552
paint protection,236.9137034858431,20142.555026893086
painted,218.13856355395913,381.21441143887415
painted brake,64.14092361058857,-11250.380836563752
pair,69.57665901620031,-8026.6384409820585
pan,128.77010408323832,-5910.460828426968
pan gasket,73.0019804335728,546.2548051210933
panel,383.29758065362495,2012.3405098499943
panels,313.8508798481279,15437.137336865062
panoramic,207.19360805107308,-11554.211647380009
panoramic sunroof,145.56280538371988,1428.3324926729815
parking,288.81204256510193,3298.9443768047436
parking brake,69.31961303002153,55.9770499817996
parking sensors,168.7925186024466,6501.727700354928
partial,548.2681235984696,-1531.744399091262
partial list,539.0625589994485,1524.7106858641573
parts,260.387672941572,-6877.429698617734
pass,258.8056798372215,-5378.0684348029945
pass emissions,250.31989765311744,-1950.854498618912
passed,94.4130322010604,-7613.651808132704
passenger,520.1339424300091,-6914.491479204502
passenger door,144.24125830757578,-6939.010378271796
passenger fender,72.21687235148372,-8881.313134498576
passenger rear,157.28559007267802,-6436.023388817277
passenger seat,98.11701341207296,-2314.935747748969
passenger wheel,61.88965023875893,-1481.3842430223797
past,448.62243442954724,9660.989967171532
past according,205.26306475265613,13476.923745663924
past confirms,99.63026556845796,-2908.2334272615794
past factory,134.70578795193273,3841.1983435407274
past registered,146.43746391266217,-5877.751892154862
pay,78.62115695300592,6549.493018308661
pay procedures,71.08410711134589,-706.0579079915215
pcm,58.13585266667543,-448.8789739104738
pdc,73.99686355156663,-2690.9282790905836
pearl,139.5631536696009,-8973.51593233919
pedal,87.53186575364697,-6863.673071705061
pedals,120.8962103949099,-13053.145580331822
peeling,113.71308068475983,-7728.299125561761
perform,294.08208689413436,-119.72316527802806
perform additional,72.76211284339738,-1545.44927273499
perform diligence,267.81104097059676,1259.8312857735643
performance,593.1773764930588,-22697.982264933038
performance exhaust,69.87002731285745,-565.1118395282941
performance package,80.3046881096623,-10261.75745478006
performed,1002.4161620184766,3951.921146326601
performed 2022,64.02463609133854,-3454.6122430551877
performed 2023,79.8436779897866,-2413.1398608459394
performed 2024,76.78879871059203,546.7528989572465
performed 2025,89.86575436554897,-2433.159379736406
performed april,141.75964018086643,2648.2228476289038
performed august,148.4841023341206,-891.6914308567851
performed december,117.8267826368917,3666.62216279722
performed engine,118.77540312056954,-16.738352271570054
performed february,119.57050957108474,-3144.3889059243943
performed january,125.40563593405965,5526.051457251272
performed july,141.19527288661004,-2868.2816216806677
performed june,142.51728476096378,-4333.095509356813
performed november,121.0686375801854,-295.36502099961285
performed october,140.315513723612,2621.8496649586586
performed pass,153.27052697856212,-733.7304162128484
performed produce,74.3153028212629,-2518.596725291944
performed september,139.62004305176427,4042.5557975180577
period,189.66832092565454,-1598.4384526922297
permanent,120.82865130423376,6593.302822774916
permanent wheel,114.22336539242636,6796.164874994115
phone,88.62563152798504,-4363.79061152439
photo,673.3303182110644,490.6812050213594
photo indicates,290.4964742617381,6847.112710466049
photo partial,413.0554116836859,-3309.834355408263
photos,107.00269582774355,4435.161450531954
piece,88.80132559233624,15419.530867859323
pieces,87.29953858694405,-8420.304549996252
pillar,85.5440885505269,-4257.278990299663
pioneer,191.27472145430374,-4102.791735530185
pioneer head,110.52055440604873,907.7088435932379
pipe,134.29106063284462,-8664.290400079044
pipes,56.76881277238113,8011.0091114308425
piston,64.44154369645447,-7093.8712949113215
placing,307.2545002009357,-3742.039517017523
placing bid,304.64509805406357,-4050.500781930506
plastic,145.41806387294704,342.539762386
plastic trim,75.32109210787496,947.1782486691384
plastics,58.889384842022544,1374.5085885815656
plate,195.68056195686273,-5664.050569205204
plates,122.12549503993301,3579.170651195962
platform,138.86352532620063,-17565.791300334564
player,273.20277134803945,-6385.0447953043695
plug,164.90055555852635,3927.480783689048
plug replaced,65.39020776961142,-1056.6184676595094
plugs,253.48798693857148,-1710.840442473
plugs replaced,106.89651675857189,-2705.2649793649
plus,335.1859100295318,-8959.614407836474
point,105.56664743807191,3572.450716535289
points,258.34841453722515,-7658.761323674074
points trim,107.09351301795753,563.5095635940919
pop,167.56313790157444,-1612.8550980400498
pop headlights,128.2733565279604,2723.1901890773574
popular,77.52535838069359,-11990.811869517353
position,66.26919123716556,-9360.038022547302
positioned,105.27316529411337,-16200.659929298941
powder,56.30760310488765,-2494.0573890389396
powered,179.90677476775986,-9311.49400778717
powerful,202.0217414655247,17776.654551610583
powerful engine,108.54901752572644,-4470.42993933337
powertrain,96.62957587904964,2946.999774347946
pre,164.14801631743913,15135.27203258962
pre purchase,104.46340833505185,2712.4636144489923
predecessor,261.6975498891069,-15931.941348702778
predecessors,62.088180848575156,-1737.6400403761936
preferred,86.22192623853364,-16061.917128325771
premium,458.5046215920382,-9663.126206953413
premium audio,85.55313021164135,-1234.2141223700444
premium package,197.09645697335978,353.1899325374234
premium sound,123.88977791476708,-7428.911499271527
preparation,132.31346274089012,-9488.177580636617
pressure,195.4084023560385,-2207.852077639853
pressure checked,57.66985414318397,1108.8037677287375
previous,167.5313267275391,-5884.429945053675
previous owner,77.068898934933,-6082.909480686301
price,78.34853642431233,-5898.5824532813995
prior,336.7103693542837,2759.3104324183532
prior placing,303.8194212455244,-849.367451113135
procedures,71.17203315990002,-658.3601251712372
procedures documentation,71.08410711134589,-706.0579079915215
proceeds,155.9867962727812,2256.0919313982436
proceeds used,151.36535010601753,2785.49836530676
produce,101.24015825534369,-4523.250339522665
produce dyno,89.26036340186216,-2075.285676935489
produced,138.31400003507483,-273.7061438187547
produces,199.399894316778,-22480.446433692556
production,369.5161063514936,31471.80256804917
production ended,265.649972425459,-14391.924346409869
protection,257.95637893194856,25566.152676157766
protection film,234.73194736458927,21133.941385322272
provided,749.006188319552,-355.03301260913105
provided confirm,130.21646911325746,-2529.91744462721
provided factory,321.37755496112015,-7466.191383504332
provided partial,75.39589017347056,4265.939493768856
provided photo,431.8311751331807,-118.67893959023765
pulley,96.72547548263461,-1886.4141803703685
pump,340.83603697602064,-11999.844347774108
pump replaced,113.94027391599239,1131.1324317146016
purchase,134.0649089943665,-2930.8352468124453
purchase inspection,104.85710999466859,2962.2340259765847
purchased,460.25033534068484,-2131.9017035101347
purchased april,73.40707484457887,1446.0764842413905
purchased august,74.0911574177885,-100.82921953083822
purchased december,73.6259637280143,2544.641039863969
purchased february,63.90943663430065,1101.6936985127377
purchased january,62.95115608407649,-1958.8027275914992
purchased july,74.94435870324891,756.3869167717365
purchased june,73.77020971943053,-4309.479158976944
purchased november,69.72666793321204,-1141.7777430927463
purchased october,74.88459388717949,5098.940247681163
purchased september,76.21944482739879,131.0163112182059
push,85.9560983445128,3768.3317810351587
push button,70.83406684879927,1812.925996506838
quarter,207.64419128032384,-5368.072814382929
quarter panel,161.13758562957457,-913.3945686886199
questions,193.53313508126303,3812.027419320988
questions keys,90.52647433028142,9297.697706816847
quick,58.00090663200277,-10659.006520827399
quicker,60.30432755520318,3264.9368941363387
quickly,59.62883135449128,-5998.798577641999
race,84.44382081115259,37126.97524622912
racing,296.96126825823166,10094.164029016589
rack,228.84647051107984,-341.287889271567
radar,99.08767634721498,19506.119730894745
radar detector,68.1931042348297,1726.1278352947043
radiator,222.37310573924321,-5915.202793383589
radio,277.77692406969754,-6690.082707991735
rails,183.43508107884279,-1874.9815662650385
rain,176.30053409701154,-3027.2114894393367
rain guards,83.73911644429502,-9593.746730653496
rain sensing,88.49806294138683,3190.239771904343
rash,274.3169261536465,-15934.431210993836
rash wheels,215.04394489085536,-12771.636570924187
rated,472.21335319621954,11480.317068066546
rated approximately,62.59878674854723,-4709.330485352568
rated horsepower,214.00189002930694,-31311.8715581808
rating,66.18243063483183,-15563.929662538225
ratio,96.12079507977181,-12898.061646441836
rear,2009.4267360422805,-5012.622470000952
rear axle,110.60018837729952,-10246.01286269876
rear brake,225.1674654632395,-8027.176536193184
rear bumper,290.2704483577546,-8646.66566308595
rear bumpers,74.32903749414041,-2777.105234056497
rear differential,183.48812371057872,-6146.980817346424
rear diffuser,79.117406377814,5110.1536433819065
rear door,121.38967466072783,-2650.5017590060284
rear end,79.84869444085308,-3778.516146312191
rear lights,57.35223544225831,-2048.609128319984
rear parking,164.72954584079116,-3536.1549984471308
rear quarter,99.19831047352906,-1199.2972447049096
rear seat,173.28453264357032,-4212.035741784109
rear seats,342.1576239002045,-16523.111441015524
rear spoiler,350.0106866439397,-545.1188458886348
rear sunshade,66.87215189319025,-11110.943579559056
rear sunshades,64.15606000815242,-11890.18513783042
rear suspension,73.28231196548904,-893.4299123842745
rear sway,75.39868201745688,-2532.4702350482703
rear tires,73.41416040363796,-7326.8509319835475
rear view,175.61423172343245,-302.1090017104728
rear wheel,205.01590883523204,4104.875191916312
rear wheels,473.6718811043292,3781.8068393807953
rear window,249.2223515860331,-9729.90452439081
rear windows,64.02564817874301,-4145.882091705528
rear wing,63.78313633371245,36964.63366657689
rear wiper,103.69572261174623,1928.6450911636064
rearview,171.23275077955367,-6803.42066287709
rearview camera,128.11523493118645,-11570.909046739736
rearview mirror,65.75017623654483,5067.420541202529
rebuilt,122.16505590662803,11396.074473765064
recall,71.21811759145916,-6361.173994873409
recaro,120.16258572571883,-7655.241314045418
recaro seats,82.65444670277341,2428.8097156571
receipts,81.70024261342972,-6405.035927600097
received,193.76806751327751,26869.057591094952
receiver,118.92312224265272,-2535.6022540281015
recent,207.8019689440285,-7687.771500051659
recent work,128.57301177672113,1039.2282214080599
recently,179.17538357795726,-7310.609695454171
recharged,120.52498790576799,3701.137882554077
recommended,57.62066637769183,5671.549281397839
records,418.82945135083645,2114.2698944563804
records available,70.0876475490206,-181.80864782395113
records factory,68.48446160963839,2337.870292544926
records maintenance,57.14642186384411,-2060.1257578990485
records shown,82.09771511647688,3970.2486002814685
red,396.21332162201105,-6911.375180770398
red black,101.56445866224573,-2212.545647001363
red interior,86.71929503584431,-3143.8130203788755
redesigned,80.38580372126262,27885.184276982145
refinished,64.68796521111722,8888.955726685886
refrigerant,68.13924466161171,-3296.9465473034884
regarding,258.7117379833907,2965.3586278818752
regarding registering,251.8991548399851,-3191.5507260979007
registered,329.3988091792845,-7301.697012794109
registered florida,68.44419874793755,1851.7452672387083
registered owner,71.66084021857621,6701.618648936059
registered texas,62.35521628922125,1947.2895529246434
registering,253.7382212765157,-4245.030761730889
registering respective,219.0895623321684,-4740.359713582463
registration,113.77955082651539,-11506.315970441834
registrations,98.78212193441327,-3810.4062963464517
regulator,77.39454100945316,-328.1099077000809
related,122.13629592620727,-12714.874646523936
relatively,71.03056996739562,-5507.540193582489
release,68.72361267541812,-2835.3146315424433
released,245.8970848320342,14965.889375797089
remained,135.82376538221203,-1254.3238404794138
remains,60.787435250554,4523.57414904351
remote,227.82698141289504,985.5033655627362
remote keyless,74.7742336813499,-3391.395922292173
removable,245.04966102361948,-7645.820588132324
removable roof,94.55172671725562,8606.465409418524
removed,199.05518048826465,-11064.515035354307
repainted,248.76800015802993,651.2871608626102
repair,101.49166833337696,3149.243104751651
repaired,252.76811325605146,13241.371946294314
repairs,140.1374298682446,-3622.1129460469215
repairs maintenance,92.00974737094377,-1714.7876172194979
replace,64.51625918119906,11282.569552244116
replaced,1625.4490304303602,-6461.197742814911
replaced 2020,55.662124795915396,1297.0325698870888
replaced 2021,68.131254153112,-3945.233879289982
replaced 2022,71.88870219253181,-6285.941384753962
replaced 2023,64.62408110740499,-3670.990291499456
replaced additional,176.48675309481885,-2599.0211747851868
replaced alignment,78.37006053222501,-5047.424692943755
replaced april,122.89080748188825,-3939.8491070474192
replaced august,128.76328621144714,166.65286095547074
replaced brake,154.72397816983434,742.061597524313
replaced carfax,83.87835622776707,-3868.4215107449027
replaced cleaned,56.733198147602,-4071.866362852422
replaced coolant,87.58571332622927,83.57456416580844
replaced december,115.6446429762483,-2525.3138146274473
replaced engine,276.3345284237015,8816.149054974014
replaced february,115.49370698814548,-31.254913672762115
replaced following,73.5446681904971,-842.8456918487193
replaced january,127.93590265399504,-2599.654533275782
replaced july,129.6714484142266,3697.0650996063737
replaced june,132.7158864481048,-3262.738458797952
replaced november,119.08597747724393,-2544.075917558015
replaced october,126.23507845840614,-4308.483013971469
replaced purchased,95.2836269065482,-7765.415374847378
replaced rear,81.22139305580883,1723.1010681302969
replaced selling,74.4449148913234,2461.8522252750054
replaced september,126.96150438998282,-5948.542521742165
replaced tires,83.03026525118746,-2904.9459391064934
replaced transmission,69.38778215053257,-3409.537040714885
replaced wheel,84.37958143963704,5418.390374594423
replacement,167.0396239692832,4874.863186745328
reported,822.2485157135311,-6883.96752846409
reported include,492.140667679191,-10055.269608694141
reported limited,200.49814907344617,1629.9666448740554
reported selling,305.2473832611596,-673.9082628440069
reportedly,294.6537935458941,2648.0898244771465
reportedly imported,83.64287173186202,-3067.7559482312117
reportedly purchased,164.724461707592,174.7017629583503
reporting,84.23674843633715,-7546.704911031046
reporting gaps,66.8095648452313,-6054.216301465307
representing,131.91383884451554,1738.4506157078536
representing behalf,107.811453485104,-9347.900026262909
represents,149.9870810203166,9262.160082991699
represents approximately,119.09040865279007,-1800.8041442023418
request,69.14483587784213,5975.946134502121
required,142.416424156728,29994.227557437658
required documents,72.76211284339738,-1545.44927273499
reservoir,71.33446730501632,2069.637393981597
respective,255.1404368423127,2743.1159678017107
respective state,254.70030848661804,2121.603790781243
responsibility,281.26857959324553,4533.537305410335
responsibility perform,255.77525929152446,3053.8702040012
result,125.10337689881781,1948.5241712658863
resulted,77.19723118685103,-14.539181041086378
resulted damage,57.96567743802439,960.6977102280872
retractable,223.30854691360526,15048.715584008141
retractable hardtop,91.80652900435943,-3906.657747133803
retractable soft,105.43042533630458,-11386.43406570654
return,62.193030491894056,3461.4879978212803
revised,117.28078629426552,10213.708874922811
ride,147.42148128279868,7105.785628517178
ride control,75.6307712882065,4967.781988630636
right,319.4146444609319,-10916.085123065659
right hand,123.15219894414132,-13356.078721344742
right rear,100.76814229658842,-1790.665463596618
rings,52.68799108469149,4457.909505097958
road,286.7808825247508,8323.95126136869
rock,206.0957830792329,5639.831025622038
rock chips,160.79446855274776,2617.8225285875174
rocker,99.58390163345102,-6930.759903863094
rod,110.05718701796758,1306.2741893510074
rods,73.4665748160517,3916.750747019934
roll,139.93083857535555,3242.302785358161
roof,539.2415555149458,2863.0901614271916
roof panel,133.68778347544983,-10798.041328477551
roof rack,168.93867350777526,71.5506699836424
roof rails,157.61405593176454,-5231.990103852208
rotated,240.25039635951433,-4804.203040263094
rotor,90.66035939081463,-8436.864402732665
rotors,285.65773254031023,-9279.503768538838
rotors pads,76.89887316395232,-4469.111344040267
rotors replaced,102.34671330398672,624.3962521809428
roughly,75.8232492022184,-3791.1583050215177
roush,54.657075163832125,-4562.239366497509
row,288.3066981662376,3817.182880774052
row seats,203.1430967727575,4106.117393338038
rubber,134.87033284566868,-760.2490446656178
rubber floor,93.95678853922611,-4367.953492608245
run,67.19552714995838,-13075.184377944597
running,184.4038340943983,-4827.11593233218
running boards,132.27230230822235,4171.476173875323
rust,318.4602675524648,-25043.083825818383
rust underbody,150.88592111340074,-11082.131793271097
safety,129.28858519427644,1279.8891408187828
sagging,78.14294749458811,-10041.094459045029
sales,127.78032778527225,-5828.149908310769
sales tax,73.9082998993801,-4439.485068797065
satellite,88.55841353419996,2875.199490920313
satellite radio,83.2238270051902,-6126.21066424491
satisfy,151.97783921555737,3841.709257605966
satisfy loan,151.1254797991325,2009.3582942275266
scoop,64.34956979120047,-410.4085058947921
scratch,159.19806408165402,-6436.872637229909
scratches,654.00379476274,-37544.33308774486
scratches bumper,81.19837511623552,-2856.8547366745274
scratches chips,121.96761527933691,-8157.226205998026
scratches dings,121.38950773244868,-3812.8176619326928
scratches driver,74.1553019275219,-5602.363506327811
scratches exterior,204.59146939849742,-17330.345015901752
scratches interior,72.24659352413649,-3718.225870070511
scratches passenger,63.33067423694079,-2812.2708506193217
scratches rear,84.69588950573619,-2842.28822048552
scratches wear,64.99524092899395,-3692.5895438043676
scratches wheels,191.43392412807387,-12965.81799770796
screen,102.59735228118092,-2415.596732737724
scuff,83.84718935454418,-5183.047027826978
scuffs,257.9019882978185,-3624.2955895622476
scuffs interior,58.19573470433216,-471.3846640301555
seal,168.90493522964184,6850.481581471432
seal replaced,66.51525091701501,6140.914078808358
seals,115.39666815872472,3271.255620536447
seat,627.3165691489737,-6358.2342198223605
seat bolster,69.5247062122793,-791.5417413881023
seat bolsters,129.66293220223073,-4903.500934632869
seat entertainment,79.84111821409068,-4069.7091839921945
seat outer,109.75066734792713,7404.0900262983405
seat upholstery,85.77882838732695,-4483.451607392383
seat wear,73.4003038291779,-1784.6704563969627
seating,97.30446480080502,-6121.410281150137
seats,1207.0904062227694,764.0665922648324
seats adjustable,82.51605207603747,-7496.469467277337
seats automatic,176.54223575951823,-6817.209407516607
seats bose,88.81258121150367,-1344.55929899408
seats carbon,62.20666859926035,6879.845627199863
seats conditioning,121.95073015374257,8340.637267295504
seats driver,88.1231043896327,2056.9543714101696
seats dual,121.51217649763973,-3924.5077297979333
seats folding,93.65427870781649,1081.5978654619896
seats harman,67.43086120884907,-7869.437148231176
seats heated,308.88915825313916,446.3109184550256
seats interior,99.64048523129553,-11963.04066304522
seats leather,110.78570967070787,3060.4605355705758
seats memory,132.7440929231008,-12403.169681824456
seats modifications,67.12107410140669,782.0470248215963
seats navigation,61.87943941288588,1312.6305893731537
